Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2021-01-22,1757.15478515625,1770.6367911804668,1729.691439551364,1770.6367911804668,1309768
2021-01-25,1684.75146484375,1761.6488346084025,1671.2694584564408,1748.1668282210933,907377
2021-01-26,1717.2081298828125,1727.898817621776,1679.3666671798148,1684.751448160689,848067
2021-01-27,1730.6900634765625,1747.6674039722932,1684.2520438852987,1717.7073913327683,2024286
2021-01-28,1744.1719970703125,1766.142672097823,1690.2439765482416,1708.7193169122843,1251659
2021-01-29,1716.2093505859375,1740.1773601373268,1701.7286781486398,1716.7086841182581,1006195
2021-02-01,1722.7008056640625,1734.684811268682,1707.2214650914289,1727.1948077657948,1238979
2021-02-02,1719.704833984375,1761.6488543254573,1719.704833984375,1738.6795098529599,1284840
2021-02-03,1691.7420654296875,1747.6674229645532,1691.242731880269,1739.678086173858,937649
2021-02-04,1716.2093505859375,1723.6993535707468,1681.2560033234947,1692.2413410345482,724571
2021-02-05,1762.14794921875,1779.6246219936597,1725.696603145367,1727.1946036689308,1175810
2021-02-08,1757.6541748046875,1790.1108570098877,1756.6555076599122,1765.6435119628907,591048
2021-02-09,1749.6646728515625,1761.6486774601349,1744.1720040726334,1753.1600075290628,3038825
2021-02-10,1718.2066650390625,1771.6353523855257,1715.2106638794478,1766.1426835928987,675546
2021-02-11,1770.1375732421875,1779.1255778453917,1720.7035479245637,1722.7008822808314,985606
2021-02-12,1785.616943359375,1794.6049481078282,1755.6569275311977,1764.644932279651,779830
2021-02-15,1855.5235595703125,1861.0162288801278,1791.6267825657878,1797.6008650304427,733491
2021-02-16,1862.014892578125,1867.008228305071,1837.0482139433957,1863.0135597235142,1026559
2021-02-17,1857.520751953125,1880.9894281202749,1831.0560745731477,1857.520751953125,1719748
2021-02-18,1812.08154296875,1865.5102354729263,1794.6048678505615,1853.526229677597,1323804
2021-02-19,1837.048095703125,1839.0454298653463,1811.082751594247,1818.0734211620218,946512
2021-02-22,1846.0362548828125,1846.0362548828125,1796.1028966225256,1819.5715750048605,724648
2021-02-23,1875.496826171875,1875.496826171875,1831.0561399287183,1841.0428109945963,757907
2021-02-24,1849.0322265625,1889.4782461011343,1840.0442222205813,1864.0122337990313,1020968
2021-02-25,1880.4901123046875,1901.4621209921004,1851.5287669744507,1855.0241017556862,725643
2021-02-26,1813.080078125,1871.0027685856169,1810.0840768942785,1856.5220959704627,1482572
2021-03-01,1836.049560546875,1857.0215707570921,1814.0788831837904,1833.5528926647062,859815
